date,open,high,low,close,volume,symbol,data_source
2025-01-24,93.88,94.3,93.86,94.3,62967782,UPCOMINDEX,vnstock_local_update
2025-02-03,94.3,94.82,94.05,94.51,41433587,UPCOMINDEX,vnstock_local_update
2025-02-04,94.51,95.32,94.51,95.31,48913398,UPCOMINDEX,vnstock_local_update
2025-02-05,95.31,95.9,95.12,95.9,40305915,UPCOMINDEX,vnstock_local_update
2025-02-06,95.9,96.75,95.86,96.74,53521087,UPCOMINDEX,vnstock_local_update
2025-02-07,96.74,97.37,96.74,97.24,69561469,UPCOMINDEX,vnstock_local_update
2025-02-10,97.27,97.4,96.47,96.63,62070868,UPCOMINDEX,vnstock_local_update
2025-02-11,96.63,96.98,96.45,96.75,56877963,UPCOMINDEX,vnstock_local_update
2025-02-12,96.75,97.05,96.66,96.8,50950787,UPCOMINDEX,vnstock_local_update
2025-02-13,96.8,97.78,96.78,97.74,58654499,UPCOMINDEX,vnstock_local_update
2025-02-14,97.74,98.77,97.59,98.35,91057980,UPCOMINDEX,vnstock_local_update
2025-02-17,98.35,99.45,98.35,99.39,91094545,UPCOMINDEX,vnstock_local_update
2025-02-18,99.39,100.12,99.15,99.51,80264146,UPCOMINDEX,vnstock_local_update
2025-02-19,99.52,100.02,99.01,99.34,72186018,UPCOMINDEX,vnstock_local_update
2025-02-20,99.34,100.1,99.34,100.08,81271269,UPCOMINDEX,vnstock_local_update
2025-02-21,100.08,100.66,100.0,100.61,73575403,UPCOMINDEX,vnstock_local_update
2025-02-24,100.61,101.18,99.82,100.21,68489015,UPCOMINDEX,vnstock_local_update
2025-02-25,100.2,100.69,99.54,99.97,74024641,UPCOMINDEX,vnstock_local_update
2025-02-26,99.97,100.41,99.59,99.73,62431502,UPCOMINDEX,vnstock_local_update
2025-02-27,99.73,100.29,99.27,99.81,62766460,UPCOMINDEX,vnstock_local_update
2025-02-28,99.81,100.01,99.32,99.58,66696793,UPCOMINDEX,vnstock_local_update
2025-03-03,99.58,99.68,99.14,99.46,52766898,UPCOMINDEX,vnstock_local_update
2025-03-04,99.46,99.54,98.62,99.1,57773842,UPCOMINDEX,vnstock_local_update
2025-03-05,99.1,99.56,98.38,98.69,59471478,UPCOMINDEX,vnstock_local_update
2025-03-06,98.7,99.35,98.68,99.35,51349550,UPCOMINDEX,vnstock_local_update
2025-03-07,99.34,99.53,98.83,99.08,67913190,UPCOMINDEX,vnstock_local_update
2025-03-10,99.08,99.68,98.99,99.16,61941674,UPCOMINDEX,vnstock_local_update
2025-03-11,99.16,99.4,98.45,99.4,48887668,UPCOMINDEX,vnstock_local_update
2025-03-12,99.4,100.11,99.04,99.32,51517319,UPCOMINDEX,vnstock_local_update
2025-03-13,99.32,99.93,98.76,99.02,55186968,UPCOMINDEX,vnstock_local_update
2025-03-14,99.02,99.72,98.93,99.38,59589396,UPCOMINDEX,vnstock_local_update
2025-03-17,99.38,100.98,99.35,100.43,46334833,UPCOMINDEX,vnstock_local_update
2025-03-18,100.76,101.75,99.99,100.29,59120268,UPCOMINDEX,vnstock_local_update
2025-03-19,100.68,100.72,99.09,99.36,42891335,UPCOMINDEX,vnstock_local_update
2025-03-20,99.36,99.81,98.31,99.16,41826817,UPCOMINDEX,vnstock_local_update
2025-03-21,99.16,99.45,98.93,99.32,50168755,UPCOMINDEX,vnstock_local_update
2025-03-24,99.35,99.42,98.78,99.18,38433353,UPCOMINDEX,vnstock_local_update
2025-03-25,99.18,99.46,98.62,99.17,40908405,UPCOMINDEX,vnstock_local_update
2025-03-26,99.16,99.28,98.55,98.85,30503653,UPCOMINDEX,vnstock_local_update
2025-03-27,98.85,99.03,98.13,98.96,26150373,UPCOMINDEX,vnstock_local_update
2025-03-28,98.99,99.2,98.35,98.62,42843678,UPCOMINDEX,vnstock_local_update
2025-03-31,98.62,98.7,97.19,98.05,40219289,UPCOMINDEX,vnstock_local_update
2025-04-01,98.05,98.49,97.91,98.47,31890425,UPCOMINDEX,vnstock_local_update
2025-04-02,98.47,98.96,98.4,98.64,37296794,UPCOMINDEX,vnstock_local_update
2025-04-03,98.5,98.5,89.59,90.58,134951655,UPCOMINDEX,vnstock_local_update
2025-04-04,90.58,91.13,87.07,91.13,94321137,UPCOMINDEX,vnstock_local_update
2025-04-08,91.13,91.14,84.11,84.5,83235105,UPCOMINDEX,vnstock_local_update
2025-04-09,84.42,85.35,82.73,84.41,68492373,UPCOMINDEX,vnstock_local_update
2025-04-10,84.72,92.93,84.72,92.84,38678362,UPCOMINDEX,vnstock_local_update
2025-04-11,92.84,94.43,91.68,93.25,93635657,UPCOMINDEX,vnstock_local_update
2025-04-14,93.25,93.34,91.31,91.76,38426451,UPCOMINDEX,vnstock_local_update
2025-04-15,91.76,92.38,90.52,91.03,43021683,UPCOMINDEX,vnstock_local_update
2025-04-16,91.04,91.42,90.19,90.39,32533231,UPCOMINDEX,vnstock_local_update
2025-04-17,90.39,90.57,89.93,90.53,26857152,UPCOMINDEX,vnstock_local_update
2025-04-18,90.53,91.76,90.3,91.3,49272746,UPCOMINDEX,vnstock_local_update
2025-04-21,91.32,91.81,90.73,90.9,29571311,UPCOMINDEX,vnstock_local_update
2025-04-22,90.91,91.15,87.16,89.67,68216632,UPCOMINDEX,vnstock_local_update
2025-04-23,89.71,91.47,89.71,91.46,37556775,UPCOMINDEX,vnstock_local_update
2025-04-24,91.46,92.09,91.05,91.83,40625668,UPCOMINDEX,vnstock_local_update
2025-04-25,91.83,92.29,91.53,92.27,72006334,UPCOMINDEX,vnstock_local_update
2025-04-28,92.27,92.74,91.88,92.25,42002679,UPCOMINDEX,vnstock_local_update
2025-04-29,92.25,92.61,91.98,92.42,35157245,UPCOMINDEX,vnstock_local_update
2025-05-05,92.62,92.97,92.21,92.38,36287307,UPCOMINDEX,vnstock_local_update
2025-05-06,92.59,93.23,92.38,92.94,43855956,UPCOMINDEX,vnstock_local_update
2025-05-07,92.87,93.23,92.74,92.92,31228657,UPCOMINDEX,vnstock_local_update
2025-05-08,93.03,93.41,92.78,92.98,38643932,UPCOMINDEX,vnstock_local_update
2025-05-09,93.15,93.77,92.98,93.4,45432133,UPCOMINDEX,vnstock_local_update
2025-05-12,93.49,94.29,93.4,93.59,39256990,UPCOMINDEX,vnstock_local_update
2025-05-13,93.84,94.82,93.59,94.55,45007570,UPCOMINDEX,vnstock_local_update
2025-05-14,94.67,95.28,94.55,94.89,46434584,UPCOMINDEX,vnstock_local_update
2025-05-15,95.24,95.8,95.15,95.54,57365586,UPCOMINDEX,vnstock_local_update
2025-05-16,95.82,96.06,95.14,95.5,71859586,UPCOMINDEX,vnstock_local_update
2025-05-19,95.53,96.01,95.28,95.71,50496629,UPCOMINDEX,vnstock_local_update
2025-05-20,95.62,96.22,95.4,95.69,43039748,UPCOMINDEX,vnstock_local_update
2025-05-21,95.74,96.3,95.42,95.83,53130738,UPCOMINDEX,vnstock_local_update
2025-05-22,95.89,96.46,95.81,96.14,43554977,UPCOMINDEX,vnstock_local_update
2025-05-23,96.16,96.62,95.95,96.22,47586416,UPCOMINDEX,vnstock_local_update
2025-05-26,96.26,97.84,95.71,96.73,63655503,UPCOMINDEX,vnstock_local_update
2025-05-27,97.14,98.37,96.73,98.14,71939074,UPCOMINDEX,vnstock_local_update
2025-05-28,98.31,99.28,98.14,98.59,76325876,UPCOMINDEX,vnstock_local_update
2025-05-29,98.63,98.92,98.2,98.62,44987119,UPCOMINDEX,vnstock_local_update
2025-05-30,98.61,98.95,98.17,98.49,73754113,UPCOMINDEX,vnstock_local_update
2025-06-02,98.6,99.09,98.18,98.36,38271586,UPCOMINDEX,vnstock_local_update
2025-06-03,98.78,99.58,98.36,99.32,61005443,UPCOMINDEX,vnstock_local_update
2025-06-04,99.45,99.78,98.69,99.01,52277854,UPCOMINDEX,vnstock_local_update
2025-06-05,99.41,99.66,98.56,98.87,48291214,UPCOMINDEX,vnstock_local_update
2025-06-06,98.9,99.61,98.54,98.89,56380305,UPCOMINDEX,vnstock_local_update
2025-06-09,98.86,98.99,97.63,98.19,37239120,UPCOMINDEX,vnstock_local_update
2025-06-10,98.11,98.59,97.95,98.19,30899660,UPCOMINDEX,vnstock_local_update
2025-06-11,98.34,98.6,97.85,98.04,33448908,UPCOMINDEX,vnstock_local_update
2025-06-12,97.81,98.45,97.81,98.16,33359306,UPCOMINDEX,vnstock_local_update
2025-06-13,98.14,98.31,97.49,97.54,75184227,UPCOMINDEX,vnstock_local_update
2025-06-16,97.63,98.51,97.5,98.1,38838111,UPCOMINDEX,vnstock_local_update
2025-06-17,98.24,99.24,98.1,98.87,43013453,UPCOMINDEX,vnstock_local_update
2025-06-18,98.79,99.52,98.67,99.31,35490722,UPCOMINDEX,vnstock_local_update
2025-06-19,99.39,99.53,98.44,99.13,27552865,UPCOMINDEX,vnstock_local_update
2025-06-20,98.99,99.54,98.87,99.18,59678956,UPCOMINDEX,vnstock_local_update
2025-06-23,99.05,99.28,98.86,98.93,40142553,UPCOMINDEX,vnstock_local_update
2025-06-24,99.02,99.98,98.82,99.34,37788112,UPCOMINDEX,vnstock_local_update
2025-06-25,99.19,100.21,99.19,99.94,37307456,UPCOMINDEX,vnstock_local_update
2025-06-26,99.97,100.51,99.52,100.06,28074743,UPCOMINDEX,vnstock_local_update
2025-06-27,100.66,101.08,100.06,100.62,51639532,UPCOMINDEX,vnstock_local_update
2025-06-30,100.88,101.28,100.62,100.84,29486383,UPCOMINDEX,vnstock_local_update
2025-07-01,100.89,101.43,100.46,100.72,32177098,UPCOMINDEX,vnstock_local_update
2025-07-02,100.77,101.02,100.37,100.61,37663496,UPCOMINDEX,vnstock_local_update
2025-07-03,100.67,101.25,100.32,100.86,46365656,UPCOMINDEX,vnstock_local_update
2025-07-04,100.96,101.69,100.79,101.17,55218887,UPCOMINDEX,vnstock_local_update
2025-07-07,101.22,101.95,101.17,101.61,49547401,UPCOMINDEX,vnstock_local_update
2025-07-08,101.75,102.27,101.61,101.96,68184224,UPCOMINDEX,vnstock_local_update
2025-07-09,102.09,103.0,101.96,102.5,69678444,UPCOMINDEX,vnstock_local_update
2025-07-10,102.56,102.77,102.12,102.28,52209826,UPCOMINDEX,vnstock_local_update
2025-07-11,102.44,103.14,102.21,102.72,96931352,UPCOMINDEX,vnstock_local_update
2025-07-14,102.82,103.16,102.32,102.67,50631945,UPCOMINDEX,vnstock_local_update
2025-07-15,102.87,103.31,102.66,103.03,75335591,UPCOMINDEX,vnstock_local_update
2025-07-16,103.06,103.77,102.9,103.08,61087409,UPCOMINDEX,vnstock_local_update
2025-07-17,103.42,104.45,103.08,104.21,98663003,UPCOMINDEX,vnstock_local_update
2025-07-18,104.55,105.2,104.09,104.74,116073558,UPCOMINDEX,vnstock_local_update
2025-07-21,104.9,105.43,103.92,104.27,79507476,UPCOMINDEX,vnstock_local_update
2025-07-22,104.12,104.59,103.76,104.02,66522777,UPCOMINDEX,vnstock_local_update
2025-07-23,104.37,105.37,104.02,104.8,81559048,UPCOMINDEX,vnstock_local_update
2025-07-24,105.04,105.71,104.51,105.16,72542675,UPCOMINDEX,vnstock_local_update
2025-07-25,105.33,106.18,105.16,105.77,129513435,UPCOMINDEX,vnstock_local_update
2025-07-28,106.08,107.71,105.77,106.94,113980967,UPCOMINDEX,vnstock_local_update
2025-07-29,107.35,107.97,104.45,106.07,150114892,UPCOMINDEX,vnstock_local_update
2025-07-30,105.26,106.07,104.56,105.11,84138069,UPCOMINDEX,vnstock_local_update
2025-07-31,106.02,106.7,105.11,105.79,105715141,UPCOMINDEX,vnstock_local_update
2025-08-01,106.26,107.14,105.79,106.46,104312491,UPCOMINDEX,vnstock_local_update
2025-08-04,106.45,107.78,106.37,107.16,85984438,UPCOMINDEX,vnstock_local_update
2025-08-05,107.36,108.77,106.12,107.5,153592478,UPCOMINDEX,vnstock_local_update
2025-08-06,107.4,108.07,107.03,107.46,75049221,UPCOMINDEX,vnstock_local_update
2025-08-07,107.95,108.48,107.46,107.92,82253354,UPCOMINDEX,vnstock_local_update
2025-08-08,108.19,109.23,107.92,108.54,140076136,UPCOMINDEX,vnstock_local_update
2025-08-11,109.04,109.69,108.54,109.25,79951992,UPCOMINDEX,vnstock_local_update
2025-08-12,109.35,109.94,109.1,109.63,119617989,UPCOMINDEX,vnstock_local_update
2025-08-13,109.55,110.04,108.79,109.85,119933748,UPCOMINDEX,vnstock_local_update
2025-08-14,109.72,110.29,109.47,110.23,112328075,UPCOMINDEX,vnstock_local_update
2025-08-15,110.2,110.7,109.07,109.47,129582091,UPCOMINDEX,vnstock_local_update
2025-08-18,109.59,109.8,108.74,109.37,80396103,UPCOMINDEX,vnstock_local_update
2025-08-19,108.81,110.25,108.79,109.98,101822502,UPCOMINDEX,vnstock_local_update
2025-08-20,109.92,110.91,108.68,110.04,123385821,UPCOMINDEX,vnstock_local_update
2025-08-21,109.89,111.54,109.89,110.71,104566810,UPCOMINDEX,vnstock_local_update
2025-08-22,110.69,111.02,108.33,109.0,154960572,UPCOMINDEX,vnstock_local_update
2025-08-25,109.36,109.96,107.53,108.04,76093311,UPCOMINDEX,vnstock_local_update
2025-08-26,108.21,109.71,108.18,109.58,60957537,UPCOMINDEX,vnstock_local_update
2025-08-27,109.44,110.42,109.43,110.41,63150229,UPCOMINDEX,vnstock_local_update
2025-08-28,110.04,111.05,110.04,111.05,60063392,UPCOMINDEX,vnstock_local_update
2025-08-29,111.02,111.73,110.87,111.06,96687661,UPCOMINDEX,vnstock_local_update
2025-09-03,111.24,111.65,110.74,111.14,65311382,UPCOMINDEX,vnstock_local_update
2025-09-04,111.42,112.29,111.05,112.27,77167270,UPCOMINDEX,vnstock_local_update
2025-09-05,112.24,112.84,110.84,111.11,96823225,UPCOMINDEX,vnstock_local_update
2025-09-08,111.13,111.38,109.47,109.72,73417094,UPCOMINDEX,vnstock_local_update
2025-09-09,109.92,110.39,109.5,110.35,63083286,UPCOMINDEX,vnstock_local_update
2025-09-10,110.18,110.94,109.94,110.94,40109256,UPCOMINDEX,vnstock_local_update
2025-09-11,110.52,110.54,109.57,110.37,64592668,UPCOMINDEX,vnstock_local_update
2025-09-12,110.37,110.95,110.02,110.85,69689992,UPCOMINDEX,vnstock_local_update
2025-09-15,110.24,111.17,110.21,110.86,55060070,UPCOMINDEX,vnstock_local_update
2025-09-16,110.85,111.65,110.85,111.53,51582303,UPCOMINDEX,vnstock_local_update
2025-09-17,111.61,112.17,111.24,111.8,51402377,UPCOMINDEX,vnstock_local_update
2025-09-18,111.67,111.78,110.77,111.47,37114328,UPCOMINDEX,vnstock_local_update
2025-09-19,111.21,111.44,110.77,111.3,47854128,UPCOMINDEX,vnstock_local_update
2025-09-22,111.16,111.41,109.93,110.55,44916957,UPCOMINDEX,vnstock_local_update
2025-09-23,110.13,110.86,109.65,110.48,26936514,UPCOMINDEX,vnstock_local_update
2025-09-24,110.26,111.33,109.56,111.29,33608897,UPCOMINDEX,vnstock_local_update
2025-09-25,109.92,110.78,109.92,110.75,38811757,UPCOMINDEX,vnstock_local_update
2025-09-26,110.59,110.96,110.43,110.59,52773421,UPCOMINDEX,vnstock_local_update
2025-09-29,110.62,110.92,109.04,109.23,31538410,UPCOMINDEX,vnstock_local_update
2025-09-30,109.3,109.95,108.64,109.95,43112352,UPCOMINDEX,vnstock_local_update
2025-10-01,109.55,110.23,109.55,110.0,19965076,UPCOMINDEX,vnstock_local_update
2025-10-02,109.94,110.36,109.41,109.89,23537428,UPCOMINDEX,vnstock_local_update
2025-10-03,109.61,109.62,108.94,109.07,52004663,UPCOMINDEX,vnstock_local_update
2025-10-06,109.0,110.0,108.41,109.99,37898653,UPCOMINDEX,vnstock_local_update
2025-10-07,109.37,110.75,109.37,110.31,30906752,UPCOMINDEX,vnstock_local_update
2025-10-08,110.32,111.15,109.93,110.41,34191542,UPCOMINDEX,vnstock_local_update
2025-10-09,110.47,111.14,110.44,110.99,41064126,UPCOMINDEX,vnstock_local_update
2025-10-10,110.94,112.39,110.9,112.23,57867685,UPCOMINDEX,vnstock_local_update
2025-10-13,111.91,113.49,111.69,113.44,40843657,UPCOMINDEX,vnstock_local_update
2025-10-14,112.99,113.98,112.58,113.01,47895790,UPCOMINDEX,vnstock_local_update
2025-10-15,113.1,113.18,112.02,112.52,41117311,UPCOMINDEX,vnstock_local_update
2025-10-16,112.5,113.02,112.13,112.37,37514158,UPCOMINDEX,vnstock_local_update
2025-10-17,112.98,113.37,112.08,112.59,73058584,UPCOMINDEX,vnstock_local_update
2025-10-20,112.56,112.67,108.13,109.0,63564895,UPCOMINDEX,vnstock_local_update
2025-10-21,108.48,110.02,108.38,109.9,47426701,UPCOMINDEX,vnstock_local_update
2025-10-22,109.19,110.67,109.19,110.66,33794272,UPCOMINDEX,vnstock_local_update
2025-10-23,110.13,111.38,110.13,111.06,27350345,UPCOMINDEX,vnstock_local_update
2025-10-24,111.17,111.41,110.69,111.13,54666414,UPCOMINDEX,vnstock_local_update
2025-10-27,110.08,112.07,110.08,110.94,35662273,UPCOMINDEX,vnstock_local_update
2025-10-28,111.06,111.51,110.61,111.51,41123558,UPCOMINDEX,vnstock_local_update
2025-10-29,111.34,112.9,111.34,112.82,48973738,UPCOMINDEX,vnstock_local_update
2025-10-30,112.83,114.2,112.74,113.31,40526723,UPCOMINDEX,vnstock_local_update
2025-10-31,113.79,114.37,112.74,113.22,58818059,UPCOMINDEX,vnstock_local_update
2025-11-03,113.48,115.53,113.45,114.84,32225138,UPCOMINDEX,vnstock_local_update
2025-11-04,114.89,116.27,114.66,116.08,40469915,UPCOMINDEX,vnstock_local_update
2025-11-05,115.78,117.85,115.61,116.36,25217131,UPCOMINDEX,vnstock_local_update
2025-11-06,116.47,117.67,114.48,115.23,20149179,UPCOMINDEX,vnstock_local_update
2025-11-07,115.32,117.58,115.32,116.59,39456992,UPCOMINDEX,vnstock_local_update
2025-11-10,116.84,118.28,116.66,117.28,20703578,UPCOMINDEX,vnstock_local_update
2025-11-11,117.25,118.54,117.25,117.97,27003756,UPCOMINDEX,vnstock_local_update
2025-11-12,118.34,119.72,118.32,119.7,25396104,UPCOMINDEX,vnstock_local_update
2025-11-13,119.65,120.49,119.57,120.04,33550717,UPCOMINDEX,vnstock_local_update
2025-11-14,120.05,120.65,119.77,120.14,40826901,UPCOMINDEX,vnstock_local_update
2025-11-17,120.46,120.99,120.27,120.91,44628850,UPCOMINDEX,vnstock_local_update
2025-11-18,120.55,120.62,119.65,119.85,40037514,UPCOMINDEX,vnstock_local_update
2025-11-19,119.12,120.26,119.12,119.53,33314176,UPCOMINDEX,vnstock_local_update
2025-11-20,119.65,119.75,119.26,119.58,24678153,UPCOMINDEX,vnstock_local_update
2025-11-21,119.58,119.64,118.42,118.73,43002255,UPCOMINDEX,vnstock_local_update
2025-11-24,118.57,119.41,118.41,118.96,26749541,UPCOMINDEX,vnstock_local_update
2025-11-25,119.03,119.34,118.6,118.72,36695557,UPCOMINDEX,vnstock_local_update
2025-11-26,118.84,119.76,118.84,119.26,29741093,UPCOMINDEX,vnstock_local_update
2025-11-27,119.33,119.66,119.17,119.39,28204977,UPCOMINDEX,vnstock_local_update
2025-11-28,119.37,119.74,118.73,119.34,46823560,UPCOMINDEX,vnstock_local_update
2025-12-01,119.12,119.54,118.99,119.39,25677511,UPCOMINDEX,vnstock_local_update
2025-12-02,119.29,121.05,119.22,119.69,27418042,UPCOMINDEX,vnstock_local_update
2025-12-03,119.84,120.61,119.64,120.48,30989279,UPCOMINDEX,vnstock_local_update
2025-12-04,120.39,121.27,120.37,121.27,37250029,UPCOMINDEX,vnstock_local_update
2025-12-05,121.5,121.5,119.98,120.65,49441374,UPCOMINDEX,vnstock_local_update
2025-12-08,120.54,120.62,119.64,120.05,41946013,UPCOMINDEX,vnstock_local_update
2025-12-09,119.98,120.13,119.34,119.92,33008119,UPCOMINDEX,vnstock_local_update
2025-12-10,119.81,120.14,119.0,119.45,32095020,UPCOMINDEX,vnstock_local_update
2025-12-11,119.3,120.17,119.21,120.16,30314392,UPCOMINDEX,vnstock_local_update
2025-12-12,120.02,120.37,118.33,118.49,83942798,UPCOMINDEX,vnstock_local_update
2025-12-15,119.12,119.13,117.97,118.11,61779048,UPCOMINDEX,vnstock_local_update
2025-12-16,118.4,119.13,117.93,118.94,41769713,UPCOMINDEX,vnstock_local_update
2025-12-17,118.48,118.89,118.33,118.63,36462872,UPCOMINDEX,vnstock_local_update
2025-12-18,118.81,119.72,118.33,118.75,29753264,UPCOMINDEX,vnstock_local_update
2025-12-19,118.96,119.71,118.96,119.18,53182621,UPCOMINDEX,vnstock_local_update
2025-12-22,119.82,120.25,119.74,120.13,39492526,UPCOMINDEX,vnstock_local_update
2025-12-23,120.13,120.42,119.74,120.0,86394974,UPCOMINDEX,vnstock_local_update
2025-12-24,120.13,120.26,119.65,120.11,58518180,UPCOMINDEX,vnstock_local_update
2025-12-25,120.13,120.56,119.68,119.71,49628857,UPCOMINDEX,vnstock_local_update
2025-12-26,119.98,120.14,118.88,119.74,81579474,UPCOMINDEX,vnstock_local_update
2025-12-29,119.49,120.6,119.38,120.6,45010544,UPCOMINDEX,vnstock_local_update
2025-12-30,120.42,120.77,120.08,120.74,25883650,UPCOMINDEX,vnstock_local_update
2025-12-31,120.77,121.37,120.67,121.37,40466153,UPCOMINDEX,vnstock_local_update
2026-01-05,121.19,121.34,120.28,120.64,38774650,UPCOMINDEX,vnstock_local_update
2026-01-06,120.61,121.08,119.88,120.84,44020365,UPCOMINDEX,vnstock_local_update
2026-01-07,120.39,121.66,120.35,121.51,48275991,UPCOMINDEX,vnstock_local_update
2026-01-08,121.32,121.94,121.2,121.66,59604000,UPCOMINDEX,vnstock_local_update
2026-01-09,121.63,121.92,121.4,121.92,81372218,UPCOMINDEX,vnstock_local_update
2026-01-12,121.88,123.08,121.88,122.76,86222553,UPCOMINDEX,vnstock_local_update
2026-01-13,122.71,124.12,122.71,123.86,97694911,UPCOMINDEX,vnstock_local_update
2026-01-14,123.84,125.97,123.34,125.11,95755791,UPCOMINDEX,vnstock_local_update
2026-01-15,125.14,126.71,125.14,126.32,90183401,UPCOMINDEX,vnstock_local_update
2026-01-16,126.69,127.94,126.34,126.56,125375800,UPCOMINDEX,vnstock_local_update
2026-01-19,126.91,127.0,125.99,126.51,72275844,UPCOMINDEX,vnstock_local_update
2026-01-20,126.54,127.13,126.09,126.45,76540989,UPCOMINDEX,vnstock_local_update
2026-01-21,126.9,126.9,125.21,126.32,58892049,UPCOMINDEX,vnstock_local_update
2026-01-22,126.46,128.07,126.46,127.44,59810168,UPCOMINDEX,vnstock_local_update
2026-01-23,127.65,128.34,126.44,126.8,78816329,UPCOMINDEX,vnstock_local_update
2026-01-26,126.26,127.84,125.89,126.43,50837142,UPCOMINDEX,vnstock_local_update
2026-01-27,127.08,127.46,126.2,127.42,48199550,UPCOMINDEX,vnstock_local_update
2026-01-28,127.6,127.89,127.14,127.69,64789704,UPCOMINDEX,vnstock_local_update
2026-01-29,128.02,128.65,128.02,128.65,53403289,UPCOMINDEX,vnstock_local_update
2026-01-30,129.2,129.69,128.14,129.69,111812964,UPCOMINDEX,vnstock_local_update
2026-02-02,128.94,130.08,128.47,129.27,52809822,UPCOMINDEX,vnstock_local_update
2026-02-03,129.34,130.32,128.21,128.53,52571726,UPCOMINDEX,vnstock_local_update
2026-02-04,128.77,129.73,128.25,129.06,46256260,UPCOMINDEX,vnstock_local_update
2026-02-05,129.38,129.85,128.03,128.11,46804888,UPCOMINDEX,vnstock_local_update
2026-02-06,128.35,128.35,125.22,126.35,80340786,UPCOMINDEX,vnstock_local_update
2026-02-09,125.49,126.74,125.47,126.74,23024836,UPCOMINDEX,vnstock_local_update
2026-02-10,126.46,127.51,125.24,125.9,60218485,UPCOMINDEX,vnstock_local_update
2026-02-11,126.05,126.97,125.87,126.97,44154759,UPCOMINDEX,vnstock_local_update
2026-02-12,126.59,127.18,125.69,126.22,18868860,UPCOMINDEX,vnstock_local_update
2026-02-13,125.95,127.79,125.95,127.58,41177373,UPCOMINDEX,vnstock_local_update
2026-02-23,127.95,128.95,127.95,128.56,34772740,UPCOMINDEX,vnstock_local_update
2026-02-24,128.36,128.78,127.74,128.17,33517226,UPCOMINDEX,vnstock_local_update
2026-02-25,128.15,129.35,128.02,129.01,88699084,UPCOMINDEX,vnstock_local_update
2026-02-26,128.86,129.4,128.61,129.36,41602938,UPCOMINDEX,vnstock_local_update
2026-02-27,129.56,130.02,128.95,129.75,110648676,UPCOMINDEX,vnstock_local_update
2026-03-02,128.99,129.68,127.44,129.41,91597394,UPCOMINDEX,vnstock_local_update
2026-03-03,129.18,130.39,129.0,129.33,87067606,UPCOMINDEX,vnstock_local_update
2026-03-04,129.26,129.71,126.39,127.94,111281900,UPCOMINDEX,vnstock_local_update
2026-03-05,127.35,128.64,127.28,127.53,57927972,UPCOMINDEX,vnstock_local_update
2026-03-06,127.17,128.51,126.52,127.22,82479367,UPCOMINDEX,vnstock_local_update
2026-03-09,126.13,126.2,118.0,118.49,115186605,UPCOMINDEX,vnstock_local_update
2026-03-10,119.82,123.27,119.82,123.06,56280869,UPCOMINDEX,vnstock_local_update
2026-03-11,121.9,124.78,121.9,124.75,45658802,UPCOMINDEX,vnstock_local_update
2026-03-12,124.29,125.3,123.75,124.2,32976163,UPCOMINDEX,vnstock_local_update
2026-03-13,123.98,125.39,123.82,124.66,69750310,UPCOMINDEX,vnstock_local_update
2026-03-16,124.74,125.31,124.42,125.24,41762610,UPCOMINDEX,vnstock_local_update
2026-03-17,125.23,126.02,125.17,125.56,41755032,UPCOMINDEX,vnstock_local_update
2026-03-18,125.64,125.76,124.13,125.35,68519146,UPCOMINDEX,vnstock_local_update
2026-03-19,124.84,124.89,123.5,124.22,32506052,UPCOMINDEX,vnstock_local_update
2026-03-20,124.02,124.57,123.23,123.57,58206939,UPCOMINDEX,vnstock_local_update
2026-03-23,123.63,123.63,120.44,120.81,44001693,UPCOMINDEX,vnstock_local_update
2026-03-24,121.69,123.02,121.68,122.94,35322575,UPCOMINDEX,vnstock_local_update
2026-03-25,123.07,124.28,123.05,123.81,32480367,UPCOMINDEX,vnstock_local_update
2026-03-26,123.89,124.8,123.25,123.86,39349582,UPCOMINDEX,vnstock_local_update
2026-03-27,123.78,125.14,123.75,125.11,51621736,UPCOMINDEX,vnstock_local_update
2026-03-30,124.37,125.38,124.23,125.38,39572932,UPCOMINDEX,vnstock_local_update
2026-03-31,125.71,126.75,125.69,126.75,31676028,UPCOMINDEX,vnstock_local_update
2026-04-01,127.4,128.07,127.3,127.75,30525934,UPCOMINDEX,vnstock_local_update
2026-04-02,127.77,127.9,126.74,127.38,27617537,UPCOMINDEX,vnstock_local_update
2026-04-03,127.3,127.66,126.1,126.39,45300722,UPCOMINDEX,vnstock_local_update
2026-04-06,126.23,126.87,125.46,125.69,29648566,UPCOMINDEX,vnstock_local_update
2026-04-07,125.54,126.27,125.29,126.27,39587519,UPCOMINDEX,vnstock_local_update
2026-04-08,126.22,128.33,126.22,128.31,59090054,UPCOMINDEX,vnstock_local_update
2026-04-09,127.84,129.04,126.93,127.34,24842904,UPCOMINDEX,vnstock_local_update
2026-04-10,127.58,128.61,126.5,128.2,72976381,UPCOMINDEX,vnstock_local_update
2026-04-13,127.53,128.06,127.21,128.03,37594190,UPCOMINDEX,vnstock_local_update
2026-04-14,127.87,128.54,127.39,128.54,71554551,UPCOMINDEX,vnstock_local_update
2026-04-15,128.04,128.97,128.04,128.8,35668331,UPCOMINDEX,vnstock_local_update
2026-04-16,128.6,128.77,127.92,128.4,20797339,UPCOMINDEX,vnstock_local_update
2026-04-17,128.4,128.95,127.79,128.95,42021411,UPCOMINDEX,vnstock_local_update
